ID,Score
174640,0.007294829232438782
174641,0.010506151244668657
174642,0.007613522731163963
174643,0.009746996672976856
174644,0.05154864203517843
174645,0.00576556476525797
174646,0.03389805457407069
174647,0.013020145557761528
174648,0.010914764397736346
174650,0.010370766103370456
174651,0.006346038068050476
174652,0.015328058342143966
174653,0.022246214810465802
174654,0.004314568373787536
174655,0.009443183233424397
174656,0.006572224494434742
174657,0.015577193730662972
174658,0.011516472182882933
174659,0.01140315919946003
174661,0.00795784782443746
174664,0.016499221633767682
174668,0.005800859944847598
174669,0.011513618832823013
174670,0.013549182562852877
174672,0.024662890152998135
174673,0.017871647005171864
174674,0.005870481086578078
174675,0.010527712290437807
174676,0.006524662162852978
174677,0.037531500235985
174678,0.00625093209956112
174679,0.011331923828021298
174680,0.013623603962172737
174681,0.007021643462157133
174682,0.010027472172699196
174683,0.014347858899728167
174684,0.02248518221174522
174685,0.011731185110943058
174686,0.007487119593563376
174687,0.033857382666603784
174688,0.0049581694434757805
174690,0.006149739135365595
174691,0.03566063576554345
174693,0.03614263052062905
174694,0.012215606444342705
174695,0.026717376453388324
174696,0.016862602957634445
174697,0.00862828793971366
174698,0.031068788035488137
174699,0.012922680892487803
174701,0.008923217350954922
174702,0.009596222169957978
174703,0.01114525431522965
174704,0.011410202139478395
174705,0.014877611259922527
174707,0.004308657185579528
174709,0.005701933812706974
174711,0.009810955660674915
174712,0.020198053256060562
174713,0.009514711280320635
174714,0.004635132642490667
174715,0.03937876166210561
174716,0.035419955202491
174717,0.011021864927443377
174718,0.0074250258783567094
174719,0.014270232993341436
174720,0.009967444596064376
174721,0.011903191805398271
174722,0.010980379828237774
174723,0.011227180596407633
174725,0.00982188313922882
174726,0.025107884824188607
174727,0.024630681753877573
174728,0.029313207007599585
174729,0.009515355732443895
174731,0.014556549969698691
174732,0.015666341573431386
174733,0.0064446493983043975
174734,0.015519082534131359
174735,0.009572523316836572
174736,0.00642287230611856
174737,0.006560811558714651
174738,0.005852475865947917
174739,0.04335924382297793
174740,0.005677040485501612
174741,0.016705255466549978
174742,0.006722996161432713
174743,0.00937252563858887
174744,0.008023593663159799
174745,0.0127062733415048
174746,0.01773981214884662
174747,0.008361477263880862
174748,0.016529342119259608
174749,0.008356411285294829
174750,0.011293205221694762
174751,0.015237969120122909
174752,0.01115587966579172
174753,0.011529393437041771
174754,0.005630770484609333
174755,0.025582216792111662
174756,0.005724884897846532
174757,0.013260260510410446
174758,0.00879629022189529
174760,0.019136610035860792
174761,0.010222247126239507
174762,0.007550464278613496
174763,0.007841720490117408
174765,0.005602517106606631
174766,0.018740391096837675
174767,0.010091412166903641
174768,0.014038152949803538
174769,0.006827644039874822
174770,0.023660015999865686
174771,0.013757393403768239
174772,0.012741410166768436
174773,0.009051670026364334
174774,0.005670409718541405
174775,0.039639661698724134
174776,0.004900184465510466
174777,0.009845342440333487
174778,0.008683822193577077
174779,0.006715938961984268
174780,0.01081655289216564
174781,0.0050001640382005014
174782,0.04645808281089728
174783,0.008319294256460462
174784,0.00848861102652077
174785,0.012814499007227967
174786,0.01816255316360588
174787,0.012222819691724144
174788,0.029622069978007263
174789,0.005314828975189328
174790,0.009197040963166076
174791,0.008054074616482748
174792,0.012026616856972623
174793,0.015021030572905313
174794,0.028739334569335178
174795,0.012514086735180577
174797,0.010832482808279975
174798,0.006157542234268049
